file,line,column,type,code,message,docs,severity,link
admin/partials/bp-redirect-user-role-tab.php,20,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$spinner_src&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=20
admin/partials/bp-redirect-user-role-tab.php,21,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$saved_setting&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=21
admin/partials/bp-redirect-user-role-tab.php,22,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=22
admin/partials/bp-redirect-user-role-tab.php,24,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages_ids&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=24
admin/partials/bp-redirect-user-role-tab.php,25,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$login_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=25
admin/partials/bp-redirect-user-role-tab.php,29,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=29
admin/partials/bp-redirect-user-role-tab.php,30,27,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=30
admin/partials/bp-redirect-user-role-tab.php,30,35,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=30
admin/partials/bp-redirect-user-role-tab.php,32,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=32
admin/partials/bp-redirect-user-role-tab.php,33,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=33
admin/partials/bp-redirect-user-role-tab.php,38,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logout_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=38
admin/partials/bp-redirect-user-role-tab.php,41,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logoutseq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=41
admin/partials/bp-redirect-user-role-tab.php,42,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=42
admin/partials/bp-redirect-user-role-tab.php,42,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=42
admin/partials/bp-redirect-user-role-tab.php,43,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=43
admin/partials/bp-redirect-user-role-tab.php,44,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logoutseq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-user-role-tab.php&line=44
admin/partials/bp-redirect-global-page.php,20,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$spinner_src&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=20
admin/partials/bp-redirect-global-page.php,22,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$saved_setting&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=22
admin/partials/bp-redirect-global-page.php,23,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=23
admin/partials/bp-redirect-global-page.php,24,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages_ids&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=24
admin/partials/bp-redirect-global-page.php,26,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$login_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=26
admin/partials/bp-redirect-global-page.php,30,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=30
admin/partials/bp-redirect-global-page.php,32,27,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=32
admin/partials/bp-redirect-global-page.php,32,35,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=32
admin/partials/bp-redirect-global-page.php,33,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=33
admin/partials/bp-redirect-global-page.php,34,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=34
admin/partials/bp-redirect-global-page.php,39,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logout_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=39
admin/partials/bp-redirect-global-page.php,42,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logoutseq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=42
admin/partials/bp-redirect-global-page.php,43,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=43
admin/partials/bp-redirect-global-page.php,43,41,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=43
admin/partials/bp-redirect-global-page.php,44,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=44
admin/partials/bp-redirect-global-page.php,45,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logoutseq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-global-page.php&line=45
admin/partials/bp-redirect-member-type-tab.php,18,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$terms&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=18
admin/partials/bp-redirect-member-type-tab.php,25,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$member_types&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=25
admin/partials/bp-redirect-member-type-tab.php,26,25,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=26
admin/partials/bp-redirect-member-type-tab.php,26,33,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$tm&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=26
admin/partials/bp-redirect-member-type-tab.php,27,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$temp&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=27
admin/partials/bp-redirect-member-type-tab.php,28,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$temp&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=28
admin/partials/bp-redirect-member-type-tab.php,29,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$temp&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=29
admin/partials/bp-redirect-member-type-tab.php,30,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$member_types&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=30
admin/partials/bp-redirect-member-type-tab.php,34,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$spinner_src&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=34
admin/partials/bp-redirect-member-type-tab.php,36,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$saved_setting&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=36
admin/partials/bp-redirect-member-type-tab.php,37,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=37
admin/partials/bp-redirect-member-type-tab.php,39,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$saved_setting&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=39
admin/partials/bp-redirect-member-type-tab.php,40,9,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=40
admin/partials/bp-redirect-member-type-tab.php,42,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$bp_pages_ids&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=42
admin/partials/bp-redirect-member-type-tab.php,43,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$login_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=43
admin/partials/bp-redirect-member-type-tab.php,47,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=47
admin/partials/bp-redirect-member-type-tab.php,48,31,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=48
admin/partials/bp-redirect-member-type-tab.php,48,39,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=48
admin/partials/bp-redirect-member-type-tab.php,49,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=49
admin/partials/bp-redirect-member-type-tab.php,50,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$seq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=50
admin/partials/bp-redirect-member-type-tab.php,55,5,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logout_sequence&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=55
admin/partials/bp-redirect-member-type-tab.php,58,13,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logoutseq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=58
admin/partials/bp-redirect-member-type-tab.php,59,37,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$key&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=59
admin/partials/bp-redirect-member-type-tab.php,59,45,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=59
admin/partials/bp-redirect-member-type-tab.php,60,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$val_arr&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=60
admin/partials/bp-redirect-member-type-tab.php,61,17,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedVariableFound,Global variables defined by a theme/plugin should start with the theme/plugin prefix. Found: &quot;$logoutseq&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fadmin%2Fpartials%2Fbp-redirect-member-type-tab.php&line=61
includes/class-bp-redirect-activator.php,22,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedClassFound,Classes declared by a theme/plugin should start with the theme/plugin prefix. Found: &quot;BP_Redirect_Activator&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fincludes%2Fclass-bp-redirect-activator.php&line=22
includes/class-bp-redirect-deactivator.php,22,1,WARNING,WordPress.NamingConventions.PrefixAllGlobals.NonPrefixedClassFound,Classes declared by a theme/plugin should start with the theme/plugin prefix. Found: &quot;BP_Redirect_Deactivator&quot;.,,6,http://localhost:10003/wp-admin/plugin-editor.php?plugin=bp-redirect%2Fbp-redirect.php&file=bp-redirect%2Fincludes%2Fclass-bp-redirect-deactivator.php&line=22
